id,date,total,employee
746,2023-07-03 18:58:06,0,
747,2023-05-09 20:21:01,0,
748,2023-09-01 04:28:51,0,
749,2023-06-29 02:07:11,0,2
750,2023-10-06 18:37:05,0,
751,2023-07-29 20:51:54,0,1
752,2022-11-20 04:57:42,0,
753,2023-10-24 23:05:55,0,1
754,2023-07-29 18:42:33,0,1
755,2023-03-10 12:37:22,0,2
756,2023-05-31 12:18:28,0,
757,2022-11-01 16:14:36,0,2
758,2023-05-02 06:29:26,0,1
759,2023-04-13 05:20:05,0,
760,2023-06-15 05:10:19,0,
761,2023-03-24 08:44:33,0,3
762,2023-08-05 06:57:19,0,
763,2023-10-23 08:44:07,0,3
764,2023-09-01 12:59:12,0,3
765,2023-03-10 04:44:53,0,2
766,2023-09-06 07:04:20,0,2
767,2023-04-05 14:01:10,0,3
768,2022-11-01 10:03:38,0,
769,2023-10-05 09:04:56,0,2
770,2023-10-18 00:04:33,0,
771,2022-12-07 20:53:39,0,1
772,2022-11-20 11:30:21,0,2
773,2023-03-12 11:12:39,0,
774,2023-02-23 08:54:21,0,3
775,2023-02-24 20:08:04,0,2
776,2023-10-01 02:21:30,0,2
777,2023-09-07 08:06:32,0,3
778,2023-09-25 17:07:18,0,3
779,2023-04-20 10:22:57,0,
780,2022-12-12 16:23:06,0,2
781,2023-03-28 05:54:45,0,
782,2023-03-23 20:58:17,0,3
783,2023-09-29 00:52:37,0,1
784,2023-09-16 20:40:12,0,
785,2023-06-30 23:57:30,0,
786,2023-09-29 06:57:47,0,2
787,2023-10-22 13:56:38,0,
788,2022-10-31 10:23:46,0,
789,2023-01-01 06:15:14,0,2
790,2023-07-07 23:06:37,0,2
791,2023-08-07 00:03:20,0,2
792,2023-01-26 02:14:24,0,1
793,2023-09-10 17:52:58,0,1
794,2023-08-13 09:51:43,0,1
795,2023-05-30 13:31:34,0,
796,2023-07-14 08:19:14,0,1
797,2022-10-28 14:50:21,0,1
798,2022-11-20 23:29:35,0,1
799,2023-10-17 22:53:29,0,3
800,2023-07-25 05:26:36,0,
801,2023-09-06 17:47:30,0,3
802,2022-11-03 06:10:49,0,3
803,2023-01-27 03:48:57,0,1
804,2023-01-07 17:24:48,0,2
805,2023-05-21 21:21:45,0,1
806,2023-05-12 06:33:05,0,3
807,2023-03-17 18:12:55,0,2
808,2022-12-11 03:01:08,0,3
809,2023-05-19 16:20:36,0,3
810,2023-03-17 07:40:12,0,
811,2023-01-15 02:57:09,0,2
812,2022-11-25 17:06:13,0,3
813,2023-04-22 18:57:27,0,2
814,2023-08-12 12:40:38,0,1
815,2023-07-25 22:49:05,0,
816,2023-09-12 20:26:15,0,1
817,2023-01-22 22:39:48,0,2
818,2023-02-03 17:28:12,0,3
819,2023-02-27 16:14:10,0,
820,2023-04-11 08:35:05,0,2
821,2023-08-15 01:18:05,0,2
822,2023-05-14 14:51:42,0,1
823,2023-08-17 13:34:08,0,3
824,2023-03-06 11:02:55,0,3
825,2022-11-08 10:34:29,0,2
826,2022-11-17 08:16:58,0,1
827,2023-05-10 21:09:39,0,1
828,2023-01-09 05:24:50,0,1
829,2023-02-12 02:50:17,0,2
830,2022-11-02 06:07:01,0,3
831,2023-08-30 05:09:50,0,1
832,2023-01-28 12:23:56,0,3
833,2023-08-26 12:21:58,0,2
834,2022-11-01 07:20:59,0,
835,2023-07-21 17:17:50,0,3
836,2023-06-23 20:04:34,0,
837,2022-12-22 02:17:01,0,
838,2022-11-17 05:34:39,0,
839,2023-08-01 08:59:20,0,
840,2023-01-27 01:57:50,0,
841,2023-01-31 08:36:43,0,2
842,2023-06-09 08:05:43,0,
843,2022-12-04 02:05:56,0,
844,2022-11-07 16:10:16,0,3
845,2023-03-25 05:50:55,0,3
846,2023-07-07 13:26:33,0,
847,2023-04-24 09:47:47,0,3
848,2022-11-05 11:54:39,0,
849,2023-01-13 14:40:41,0,3
850,2022-12-13 01:39:01,0,3
851,2023-04-17 05:51:24,0,2
852,2022-12-26 18:15:44,0,3
853,2022-11-14 12:53:04,0,2
854,2023-02-11 22:37:19,0,1
855,2023-02-07 07:49:22,0,2
856,2023-01-25 09:46:58,0,
857,2023-04-24 19:09:44,0,
858,2022-11-20 17:12:18,0,3
859,2023-05-24 16:28:39,0,2
860,2023-10-10 04:19:11,0,
861,2022-11-30 20:16:38,0,3
862,2023-09-20 20:30:35,0,2
863,2022-10-29 05:47:51,0,
864,2023-06-17 08:02:33,0,1
865,2022-12-10 12:56:30,0,
866,2022-12-25 10:12:43,0,
867,2023-05-29 04:28:38,0,
868,2023-08-13 12:50:42,0,1
869,2023-04-15 08:08:11,0,
870,2023-02-07 19:45:49,0,3
871,2023-04-20 23:32:06,0,1
872,2022-12-07 18:03:25,0,1
873,2023-08-27 18:19:18,0,2
874,2023-09-15 17:19:06,0,2
875,2022-11-29 22:39:44,0,3
876,2023-07-30 07:43:36,0,1
877,2023-05-24 20:15:38,0,
878,2022-11-15 11:34:33,0,3
879,2023-09-11 10:39:08,0,1
880,2023-10-01 05:59:06,0,
881,2023-10-21 15:17:04,0,1
882,2022-12-13 11:13:36,0,1
883,2023-01-27 14:52:08,0,3
884,2023-10-03 21:10:27,0,1
885,2023-10-16 01:56:25,0,1
886,2023-05-20 17:44:42,0,3
887,2023-10-05 01:41:14,0,3
888,2023-06-04 11:51:34,0,2
889,2023-08-30 04:29:51,0,1
890,2023-04-03 19:18:57,0,
891,2023-06-07 21:06:25,0,3
892,2022-12-03 18:52:43,0,
893,2023-04-03 23:24:25,0,2
894,2023-05-19 20:46:02,0,
895,2023-03-08 20:48:14,0,1
896,2022-11-28 19:19:20,0,2
897,2022-12-19 08:18:43,0,
898,2023-03-16 01:53:00,0,
899,2023-10-24 08:17:38,0,3
900,2023-04-24 13:24:43,0,1
901,2023-08-27 16:02:57,0,
902,2023-02-13 19:41:22,0,2
903,2023-08-01 10:42:32,0,
904,2022-12-03 22:34:21,0,1
905,2023-01-22 11:06:05,0,2
906,2023-03-06 09:30:48,0,
907,2023-06-20 09:51:54,0,1
908,2023-09-10 18:23:41,0,1
909,2023-07-28 01:41:39,0,2
910,2023-09-16 17:54:04,0,2
911,2023-08-27 08:05:32,0,3
912,2023-05-18 00:44:10,0,
913,2023-03-21 18:27:52,0,2
914,2023-01-04 07:19:00,0,3
915,2023-10-08 17:06:22,0,2
916,2023-01-10 20:09:31,0,
917,2023-04-12 19:30:43,0,1
918,2022-11-28 04:46:42,0,1
919,2022-12-25 12:28:11,0,
920,2023-07-27 09:11:22,0,
921,2023-08-23 01:19:17,0,
922,2023-04-25 00:32:06,0,2
923,2023-05-14 04:28:26,0,
924,2023-08-03 10:00:54,0,2
925,2023-02-28 13:48:51,0,3
926,2022-11-01 04:24:02,0,2
927,2023-08-20 18:11:11,0,
928,2023-03-16 18:46:17,0,2
929,2023-02-10 08:16:27,0,3
930,2022-12-12 20:46:09,0,2
931,2022-12-26 17:51:10,0,
932,2023-09-04 18:26:36,0,3
933,2023-08-22 11:49:24,0,2
934,2023-05-23 04:14:35,0,
935,2023-08-29 19:37:33,0,3
936,2022-12-11 06:23:06,0,1
937,2023-08-05 10:50:11,0,
938,2022-11-03 04:47:53,0,2
939,2023-09-23 08:49:13,0,2
940,2022-10-28 16:59:06,0,2
941,2023-01-10 05:32:45,0,2
942,2022-11-09 14:11:07,0,2
943,2023-10-07 19:34:04,0,1
944,2022-12-23 14:52:56,0,1
945,2023-09-12 23:41:02,0,2
946,2023-05-29 22:02:58,0,2
947,2023-01-20 23:22:55,0,1
948,2023-09-07 03:16:44,0,2
949,2023-09-15 13:58:08,0,
950,2023-04-26 05:32:04,0,
951,2023-06-30 17:57:44,0,3
952,2023-09-09 03:26:33,0,
953,2023-06-19 22:17:08,0,2
954,2023-08-27 08:48:39,0,3
955,2023-03-31 14:17:42,0,1
956,2023-04-27 07:55:22,0,
957,2023-05-08 00:02:40,0,
958,2022-12-08 05:29:10,0,2
959,2023-06-04 11:49:51,0,
960,2022-11-09 14:37:12,0,
961,2023-10-12 04:35:20,0,
962,2023-07-23 08:51:01,0,
963,2022-12-09 17:42:23,0,
964,2023-02-27 16:34:34,0,1
965,2022-12-11 14:34:08,0,3
966,2023-03-07 14:43:36,0,3
967,2023-09-20 05:29:10,0,1
968,2022-12-17 14:07:08,0,3
969,2022-11-10 04:24:24,0,
970,2022-11-25 06:05:37,0,1
971,2023-01-05 10:51:05,0,
972,2023-07-06 20:12:19,0,2
973,2023-10-18 08:29:53,0,1
974,2023-08-27 10:28:22,0,2
975,2022-12-29 13:25:34,0,2
976,2023-08-04 22:28:37,0,1
977,2022-10-29 01:23:12,0,3
978,2023-06-04 23:20:18,0,3
979,2023-06-28 06:55:09,0,1
980,2023-08-07 21:23:29,0,1
981,2023-07-23 14:37:14,0,3
982,2023-05-03 00:52:40,0,3
983,2022-11-01 13:18:02,0,3
984,2022-11-20 18:47:58,0,1
985,2023-01-05 18:16:35,0,3
986,2023-01-07 04:30:03,0,
987,2022-12-07 04:19:35,0,2
988,2023-07-31 22:12:37,0,
989,2023-06-26 04:26:44,0,1
990,2023-08-27 12:08:08,0,2
991,2023-01-31 02:40:55,0,1
992,2023-07-30 17:35:47,0,
993,2023-06-27 16:53:59,0,
994,2023-09-21 10:19:30,0,
995,2023-07-04 04:48:45,0,1
996,2023-08-21 01:23:20,0,1
997,2023-09-02 01:48:50,0,3
998,2023-08-18 16:20:34,0,2
999,2023-01-30 09:52:40,0,
1000,2023-04-07 01:55:52,0,3
1001,2023-07-28 02:20:10,0,3
1002,2023-04-16 07:20:01,0,2
1003,2023-10-05 19:47:11,0,2
1004,2023-07-29 21:12:28,0,1
1005,2023-03-03 00:38:32,0,3
1006,2022-11-12 22:33:31,0,2
1007,2023-10-19 08:51:10,0,3
1008,2023-10-12 20:16:05,0,2
1009,2023-08-04 12:28:02,0,3
1010,2022-12-22 03:58:07,0,3
1011,2023-08-06 20:56:02,0,2
1012,2023-07-22 15:42:02,0,3
1013,2023-10-03 05:28:23,0,1
1014,2022-12-18 07:25:44,0,
1015,2023-06-28 00:21:43,0,3
1016,2023-05-24 02:44:54,0,
1017,2023-10-11 03:57:23,0,2
1018,2023-07-19 23:07:14,0,
1019,2023-03-28 09:12:03,0,3
1020,2023-01-06 19:15:27,0,1
1021,2023-04-07 02:22:14,0,1
1022,2023-03-18 19:32:20,0,2
1023,2023-04-12 03:25:36,0,2
1024,2023-07-10 12:58:20,0,
1025,2023-09-05 16:22:53,0,2
1026,2023-07-02 20:59:25,0,1
1027,2023-05-31 18:56:51,0,1
1028,2023-07-10 01:49:03,0,1
1029,2023-04-24 14:17:48,0,2
1030,2023-04-14 09:12:10,0,
1031,2023-08-19 14:23:03,0,2
1032,2023-07-28 04:44:42,0,3
1033,2023-03-26 06:17:21,0,3
1034,2023-08-22 15:01:35,0,2
1035,2023-08-27 04:40:23,0,3
1036,2023-07-08 10:04:33,0,2
1037,2023-05-17 04:32:22,0,3
1038,2023-04-02 05:09:21,0,3
1039,2023-08-01 14:48:35,0,1
1040,2023-04-29 04:19:54,0,3
1041,2023-08-10 07:53:57,0,1
1042,2023-03-28 23:20:00,0,1
1043,2023-09-29 01:57:20,0,
1044,2022-11-17 07:50:43,0,
1045,2023-03-07 16:43:02,0,1
1046,2023-10-24 17:38:59,0,3
1047,2023-05-04 06:17:43,0,3
1048,2022-12-08 09:38:54,0,3
1049,2022-11-16 06:24:20,0,3
1050,2023-07-26 07:18:48,0,2
1051,2023-03-31 20:00:06,0,3
1052,2023-03-29 03:51:42,0,
1053,2023-08-29 01:54:34,0,
1054,2023-07-17 23:06:46,0,1
1055,2023-03-17 11:34:20,0,
1056,2023-01-03 06:40:33,0,
1057,2023-10-20 23:53:40,0,2
1058,2023-09-30 11:32:32,0,
1059,2023-05-06 10:44:22,0,1
1060,2023-07-01 02:22:15,0,3
1061,2023-01-07 15:16:16,0,
1062,2023-01-30 23:05:51,0,2
1063,2023-10-13 16:27:31,0,3
1064,2023-05-14 14:08:56,0,2
1065,2023-05-18 15:59:57,0,
1066,2023-08-05 13:30:29,0,1
1067,2023-02-20 22:42:43,0,
1068,2023-09-06 14:22:05,0,2
1069,2023-10-09 02:33:24,0,
1070,2023-08-21 23:35:30,0,2
1071,2023-05-29 22:47:03,0,2
1072,2023-09-17 06:53:24,0,1
1073,2023-03-12 14:42:50,0,
1074,2023-03-15 22:19:10,0,
1075,2023-05-28 19:45:44,0,3
1076,2023-10-24 00:53:07,0,2
1077,2023-10-16 04:01:26,0,1
1078,2023-03-23 04:37:30,0,
1079,2023-06-16 05:03:00,0,1
1080,2023-05-16 00:18:16,0,1
1081,2023-07-16 05:34:50,0,2
1082,2023-01-04 08:56:58,0,
1083,2023-01-22 10:33:26,0,1
1084,2022-12-01 02:15:05,0,
1085,2022-11-12 21:50:18,0,1
1086,2022-11-01 17:00:44,0,1
1087,2023-10-13 17:18:33,0,2
1088,2023-09-25 03:38:57,0,
1089,2022-10-30 03:43:11,0,2
1090,2023-04-29 05:39:02,0,3
1091,2023-06-10 12:41:02,0,2
1092,2023-01-26 10:39:33,0,1
1093,2022-12-07 22:21:45,0,2
1094,2023-05-13 13:14:47,0,2
1095,2022-11-18 09:37:55,0,
1096,2022-11-22 16:50:03,0,1
1097,2023-04-20 21:10:54,0,3
1098,2023-01-07 18:57:45,0,3
1099,2023-09-25 06:44:06,0,
1100,2023-02-25 09:52:10,0,3
1101,2023-03-20 15:35:43,0,
1102,2023-09-14 05:02:21,0,
1103,2022-11-22 13:01:56,0,2
1104,2022-12-22 09:02:20,0,3
1105,2023-05-08 09:31:48,0,2
1106,2023-01-08 21:38:29,0,1
1107,2023-01-10 02:50:04,0,
1108,2022-11-16 04:08:23,0,
1109,2023-01-15 22:52:33,0,3
1110,2022-11-24 14:44:15,0,
1111,2023-02-19 23:01:16,0,
1112,2023-08-19 12:46:46,0,1
1113,2023-10-17 13:48:01,0,1
1114,2023-05-20 07:42:32,0,1
1115,2022-12-14 02:38:43,0,1
1116,2023-06-10 06:53:18,0,2
1117,2023-03-14 15:44:11,0,2
1118,2023-09-26 12:43:54,0,1
1119,2022-11-05 21:15:19,0,2
1120,2023-07-06 03:40:49,0,
1121,2023-05-31 05:35:08,0,3
1122,2023-02-18 15:39:56,0,2
1123,2023-01-04 04:14:00,0,1
1124,2022-11-14 10:10:17,0,
1125,2023-01-10 20:55:17,0,
1126,2023-02-04 15:09:28,0,1
1127,2023-09-18 06:48:12,0,3
1128,2023-10-07 09:59:30,0,1
1129,2023-01-22 04:56:33,0,1
1130,2023-04-30 10:23:55,0,1
1131,2023-04-03 06:15:07,0,
1132,2023-10-26 15:35:02,0,2
1133,2023-07-29 17:57:47,0,
1134,2022-12-17 03:40:57,0,
1135,2023-03-29 05:30:38,0,2
1136,2023-02-03 05:40:45,0,1
1137,2022-11-01 10:41:51,0,2
1138,2023-08-18 12:12:35,0,2
1139,2022-12-06 02:33:54,0,3
1140,2022-11-16 18:30:20,0,3
1141,2023-02-13 10:07:51,0,2
1142,2023-01-05 23:17:01,0,2
1143,2023-09-28 13:56:14,0,1
1144,2022-11-27 08:49:23,0,2
1145,2023-08-11 15:27:25,0,
1146,2023-04-07 05:12:04,0,2
1147,2023-04-02 06:29:24,0,3
1148,2023-06-14 20:46:32,0,1
1149,2023-02-27 14:15:24,0,3
1150,2023-09-03 10:41:24,0,1
1151,2023-02-03 08:25:47,0,3
1152,2023-06-22 13:41:24,0,1
1153,2023-02-14 17:08:42,0,2
1154,2022-11-15 15:39:51,0,
1155,2023-01-24 14:01:09,0,1
1156,2023-07-31 03:37:08,0,1
1157,2022-11-23 08:27:42,0,
1158,2023-08-09 03:26:11,0,3
1159,2023-08-05 02:26:42,0,
1160,2023-03-27 07:26:40,0,2
1161,2023-05-27 01:43:54,0,
1162,2023-05-04 00:00:56,0,
1163,2023-07-28 20:56:45,0,2
1164,2023-03-18 16:35:26,0,1
1165,2022-12-18 16:48:46,0,1
1166,2023-06-16 00:42:20,0,
1167,2022-12-23 10:38:41,0,3
1168,2023-08-08 17:28:46,0,
1169,2023-09-16 22:46:58,0,
1170,2023-08-04 03:25:17,0,3
1171,2023-09-23 04:47:03,0,2
1172,2022-11-09 13:21:33,0,1
1173,2023-02-06 14:34:03,0,3
1174,2023-04-23 15:50:34,0,
1175,2023-07-29 01:37:55,0,3
1176,2023-03-02 12:33:05,0,3
1177,2022-12-07 22:19:42,0,
1178,2022-11-21 08:45:41,0,
1179,2023-06-01 03:50:33,0,
1180,2022-11-17 16:51:03,0,
1181,2022-12-30 02:59:30,0,
1182,2022-12-23 06:26:34,0,
1183,2023-07-25 15:39:53,0,1
1184,2023-10-09 16:13:24,0,2
1185,2023-01-30 18:40:23,0,3
1186,2023-01-07 17:20:01,0,1
1187,2023-06-26 19:51:18,0,3
1188,2022-11-17 10:10:52,0,1
1189,2023-02-05 02:43:26,0,1
1190,2023-08-27 18:00:40,0,3
1191,2022-11-12 02:08:17,0,2
1192,2023-08-05 08:43:30,0,2
1193,2023-05-03 06:08:32,0,1
1194,2023-02-14 20:36:40,0,3
1195,2023-09-08 22:55:49,0,1
1196,2022-12-08 19:04:15,0,3
1197,2023-02-10 09:31:12,0,1
1198,2023-09-09 14:29:06,0,2
1199,2023-04-09 00:34:36,0,2
1200,2023-04-07 09:34:27,0,3
1201,2023-09-29 22:42:06,0,
1202,2023-07-20 14:55:12,0,
1203,2023-06-01 16:19:59,0,1
1204,2022-11-15 17:20:35,0,1
1205,2023-02-18 13:02:47,0,3
1206,2023-08-20 22:10:02,0,2
1207,2023-08-19 12:57:24,0,2
1208,2023-04-04 13:25:11,0,3
1209,2023-10-24 05:43:03,0,
1210,2023-05-27 16:52:43,0,3
1211,2023-10-08 15:26:47,0,1
1212,2023-10-09 14:32:03,0,1
1213,2023-03-11 22:19:10,0,3
1214,2022-11-09 13:34:17,0,2
1215,2022-11-12 23:54:18,0,3
1216,2022-12-05 02:55:26,0,3
1217,2023-07-09 13:27:02,0,3
1218,2022-12-03 19:42:58,0,2
1219,2023-02-24 20:18:37,0,1
1220,2023-08-07 03:09:37,0,2
1221,2023-06-06 23:35:42,0,
1222,2023-02-06 11:33:49,0,1
1223,2023-02-05 16:21:19,0,3
1224,2022-12-19 22:35:55,0,3
1225,2023-01-14 11:30:57,0,1
1226,2022-11-20 07:43:32,0,3
1227,2023-07-18 21:01:05,0,1
1228,2023-07-22 14:48:07,0,2
1229,2023-06-11 04:07:15,0,2
1230,2023-05-14 03:23:37,0,
1231,2022-12-26 01:19:59,0,3
1232,2023-05-14 22:50:03,0,
1233,2023-08-02 15:17:19,0,1
1234,2023-01-27 15:43:01,0,
1235,2023-01-21 11:05:55,0,
1236,2023-02-01 15:06:01,0,1
1237,2023-04-26 03:21:20,0,2
1238,2023-09-26 14:17:09,0,
1239,2022-12-20 02:39:00,0,3
1240,2022-12-26 00:06:54,0,2
1241,2023-06-27 06:44:41,0,1
1242,2023-01-19 10:51:41,0,2
1243,2023-10-10 10:56:31,0,3
1244,2023-06-23 10:51:50,0,1
1245,2023-06-23 10:20:29,0,
1246,2023-04-26 19:13:27,0,
1247,2023-05-13 08:32:57,0,1
1248,2023-02-01 13:09:50,0,2
1249,2022-12-14 01:11:54,0,1
1250,2023-09-06 01:40:46,0,
1251,2023-06-30 11:43:09,0,2
1252,2023-09-23 21:30:41,0,
1253,2023-04-30 05:15:18,0,2
1254,2023-10-05 20:48:01,0,
1255,2023-05-20 09:08:01,0,3
1256,2023-08-01 13:47:17,0,2
1257,2022-10-30 23:09:39,0,1
1258,2022-11-24 22:35:44,0,1
1259,2023-05-12 09:24:05,0,
1260,2022-12-05 04:35:00,0,3
1261,2023-10-05 14:46:43,0,3
1262,2023-07-10 12:10:54,0,
1263,2023-10-28 03:49:02,0,3
1264,2023-03-27 08:04:25,0,3
1265,2022-11-11 09:17:46,0,2
1266,2023-02-20 00:59:27,0,2
1267,2023-09-11 10:45:51,0,
1268,2023-01-03 15:21:08,0,3
1269,2023-10-12 15:46:30,0,
1270,2022-11-20 10:25:31,0,1
1271,2023-10-13 16:01:46,0,
1272,2022-11-18 16:02:32,0,3
1273,2023-10-24 11:04:16,0,3
1274,2023-05-13 16:04:32,0,3
1275,2022-11-21 01:33:45,0,2
1276,2023-01-31 16:11:06,0,2
1277,2022-12-02 02:08:20,0,1
1278,2023-05-06 03:20:22,0,2
1279,2023-08-03 10:10:57,0,2
1280,2023-09-04 19:07:09,0,1
1281,2023-07-03 13:40:07,0,2
1282,2023-09-23 08:59:13,0,3
1283,2022-12-06 18:21:22,0,3
1284,2023-01-09 18:02:34,0,3
1285,2023-03-17 20:00:07,0,2
1286,2022-12-06 04:45:48,0,3
1287,2023-08-23 16:55:58,0,1
1288,2023-06-07 21:40:40,0,
1289,2023-01-23 11:21:35,0,
1290,2023-08-30 02:37:42,0,1
1291,2023-05-25 01:30:23,0,3
1292,2023-08-02 07:40:09,0,2
1293,2023-09-11 11:03:20,0,
1294,2023-07-04 16:12:01,0,
1295,2023-02-10 05:16:48,0,3
1296,2023-08-16 00:20:57,0,2
1297,2023-09-04 00:12:53,0,
1298,2022-12-07 17:25:35,0,
1299,2023-09-13 06:42:23,0,2
1300,2022-12-13 21:37:02,0,3
1301,2023-06-20 12:30:48,0,1
1302,2023-08-14 09:56:46,0,
1303,2023-03-02 04:04:43,0,
1304,2023-06-12 01:56:59,0,1
1305,2022-12-06 14:01:57,0,3
1306,2023-04-27 12:23:35,0,1
1307,2022-11-19 03:17:43,0,
1308,2023-02-25 06:08:01,0,1
1309,2023-03-07 13:10:38,0,
1310,2023-04-23 14:24:06,0,2
1311,2023-10-08 20:50:42,0,2
1312,2023-10-07 14:38:19,0,3
1313,2022-12-18 03:29:04,0,
1314,2023-05-23 01:01:11,0,3
1315,2023-06-11 09:29:06,0,
1316,2023-02-22 16:54:59,0,2
1317,2023-09-18 14:46:33,0,3
1318,2023-09-05 13:48:15,0,1
1319,2023-03-20 12:34:35,0,
1320,2023-04-03 09:29:04,0,3
1321,2023-05-22 00:32:22,0,2
1322,2023-07-04 01:32:16,0,1
1323,2023-07-30 09:41:17,0,2
1324,2022-12-19 00:56:39,0,
1325,2023-04-05 02:51:06,0,3
1326,2023-04-16 02:40:18,0,
1327,2022-12-24 13:35:59,0,
1328,2023-09-16 09:53:58,0,3
1329,2023-04-09 21:54:28,0,2
1330,2023-07-28 16:53:33,0,2
1331,2023-08-29 09:19:57,0,1
1332,2023-09-06 22:22:09,0,2
1333,2023-03-22 00:46:37,0,2
1334,2022-12-08 07:09:45,0,
1335,2023-10-09 06:14:06,0,2
1336,2023-08-11 17:39:09,0,1
1337,2023-04-23 10:38:49,0,
1338,2023-08-09 07:38:56,0,
1339,2023-04-05 16:03:26,0,2
1340,2022-12-06 00:59:49,0,3
1341,2023-04-03 06:44:03,0,3
1342,2022-12-12 08:17:38,0,3
1343,2023-09-20 17:20:07,0,2
1344,2023-10-17 04:44:36,0,
1345,2023-06-25 04:00:39,0,3
1346,2023-08-07 14:02:23,0,1
1347,2023-10-04 23:08:26,0,3
1348,2022-11-04 18:18:31,0,2
1349,2023-06-19 20:35:13,0,3
1350,2023-04-01 07:58:07,0,2
1351,2023-09-12 16:53:32,0,
1352,2023-09-23 17:06:48,0,
1353,2023-03-11 07:36:15,0,2
1354,2023-10-19 06:39:53,0,1
1355,2023-08-17 07:28:18,0,
1356,2022-12-07 07:43:16,0,
1357,2022-11-16 19:10:52,0,
1358,2022-12-01 13:40:35,0,2
1359,2023-04-24 22:49:15,0,2
1360,2023-03-11 16:56:36,0,1
1361,2023-08-09 04:50:15,0,1
1362,2022-11-23 10:32:36,0,3
1363,2023-06-04 11:57:41,0,3
1364,2023-06-06 23:07:15,0,1
1365,2023-06-23 11:43:21,0,
1366,2023-06-14 08:37:37,0,2
1367,2023-03-24 19:08:00,0,1
1368,2023-04-20 23:22:20,0,1
1369,2023-08-26 02:14:05,0,
1370,2023-02-15 12:30:37,0,1
1371,2023-07-18 10:16:13,0,1
1372,2023-03-18 04:16:29,0,3
1373,2023-03-04 22:42:47,0,3
1374,2023-02-27 07:00:06,0,3
1375,2023-03-13 06:52:02,0,1
1376,2023-07-26 15:35:07,0,
1377,2023-04-04 02:39:28,0,
1378,2023-04-18 19:27:00,0,2
1379,2023-07-18 04:55:38,0,2
1380,2022-12-13 02:44:12,0,3
1381,2023-02-27 12:14:26,0,3
1382,2023-05-09 22:29:37,0,2
1383,2023-06-06 09:00:08,0,3
1384,2023-10-03 15:09:55,0,1
1385,2022-12-03 21:07:39,0,
1386,2023-10-06 12:40:09,0,3
1387,2023-09-15 10:20:36,0,
1388,2022-11-04 17:12:01,0,
1389,2023-06-29 06:05:38,0,3
1390,2023-07-22 22:04:22,0,3
1391,2023-08-06 19:52:20,0,1
1392,2023-08-31 10:52:37,0,
1393,2023-02-11 02:28:02,0,1
1394,2023-07-06 03:27:22,0,
1395,2023-07-25 10:32:57,0,1
1396,2022-11-13 14:21:43,0,2
1397,2023-02-19 04:49:53,0,2
1398,2023-07-30 15:38:14,0,
1399,2023-09-23 01:13:51,0,2
1400,2023-06-15 23:02:38,0,2
1401,2022-11-27 02:37:55,0,1
1402,2023-08-28 19:41:18,0,1
1403,2023-01-31 13:49:50,0,
1404,2023-06-16 21:40:21,0,3
1405,2023-07-14 03:53:43,0,
1406,2023-07-23 17:01:58,0,2
1407,2022-12-23 06:45:46,0,2
1408,2023-01-08 08:02:45,0,2
1409,2023-03-25 17:11:34,0,2
1410,2023-08-18 13:50:48,0,1
1411,2023-01-30 04:19:29,0,1
1412,2023-01-26 19:12:22,0,
1413,2022-11-09 21:28:14,0,
1414,2023-06-15 17:58:42,0,
1415,2023-10-24 21:44:17,0,3
1416,2022-12-07 07:08:32,0,
1417,2023-03-28 12:06:49,0,2
1418,2023-01-21 01:14:34,0,3
1419,2022-10-29 06:11:01,0,
1420,2023-03-20 13:37:20,0,
1421,2023-10-17 11:47:51,0,2
1422,2023-02-01 19:58:55,0,3
1423,2023-01-28 23:25:07,0,3
1424,2022-11-30 16:46:26,0,2
1425,2023-09-04 02:47:02,0,3
1426,2022-12-28 21:22:18,0,2
1427,2022-11-02 01:59:07,0,2
1428,2023-10-03 19:21:07,0,1
1429,2023-05-10 09:33:29,0,
1430,2023-04-19 10:48:56,0,1
1431,2023-04-13 12:00:56,0,2
1432,2023-03-13 19:11:59,0,3
1433,2022-12-17 09:22:59,0,1
1434,2023-06-05 08:16:34,0,
1435,2022-12-22 04:06:39,0,3
1436,2023-01-11 06:08:55,0,
1437,2023-04-28 10:00:40,0,
1438,2023-01-05 13:45:42,0,
1439,2023-04-26 07:15:21,0,3
1440,2023-09-25 10:02:30,0,
1441,2023-03-26 18:55:11,0,2
1442,2023-09-06 12:04:23,0,1
1443,2023-08-09 18:03:37,0,2
1444,2023-09-28 00:01:12,0,2
1445,2023-10-15 16:06:28,0,2
1446,2023-07-23 04:51:29,0,3
1447,2023-08-23 18:00:22,0,1
1448,2023-08-17 05:42:09,0,2
1449,2023-07-14 12:23:57,0,3
1450,2023-08-27 12:31:48,0,2
1451,2023-07-28 03:16:26,0,1
1452,2023-02-08 06:47:23,0,1
1453,2022-11-07 15:45:50,0,
1454,2023-08-13 20:57:51,0,2
1455,2023-08-30 10:23:11,0,
1456,2023-02-27 02:36:02,0,3
1457,2023-08-02 12:42:13,0,
1458,2023-09-10 04:16:13,0,
1459,2023-06-24 01:02:34,0,3
1460,2023-07-07 15:54:18,0,3
1461,2023-02-01 10:59:11,0,3
1462,2023-02-27 08:31:36,0,1
1463,2023-05-30 20:42:28,0,3
1464,2023-08-05 13:03:44,0,3
1465,2023-03-24 06:23:03,0,1
1466,2023-06-29 14:48:49,0,3
1467,2023-04-15 20:20:47,0,1
